Argument ID	Openness to change	Self-enhancement	Conservation	Self-transcendence
D02014	0	1	1	1
D02015	0	1	1	1
D02016	0	1	1	1
D02017	1	1	1	1
D02018	0	0	0	1
D02019	0	1	1	1
D02020	1	1	0	1
D02021	1	1	0	1
D02022	1	1	1	1
D02023	0	0	1	1
D02024	0	0	0	1
D02025	0	0	0	1
D02026	0	0	1	1
D02027	0	0	1	1
D02028	0	0	0	1
D02029	1	1	1	1
D02030	1	0	1	1
D02031	0	0	1	1
D02032	0	1	1	0
D02033	0	0	1	1
D02034	0	1	1	0
D02035	1	1	1	1
D02036	0	1	0	1
D02037	0	1	0	1
D02038	1	1	0	1
D02039	0	1	0	1
D02040	1	1	1	1
D02047	1	1	0	0
D02048	1	1	0	0
D02049	0	0	1	0
D02050	1	1	0	0
D02051	1	1	1	1
D02052	0	1	1	1
D02053	0	1	1	1
D02071	0	1	1	1
D02072	0	0	1	1
D02073	0	0	1	1
D02074	1	0	0	1
D02075	0	0	1	1
D02076	1	1	1	0
D02077	0	0	1	1
D02078	0	0	1	1
D02079	0	1	1	1
D02080	1	1	1	1
D02081	0	1	1	1
D02082	0	1	1	1
D02083	0	1	1	1
D02084	0	0	1	1
D02085	0	0	1	1
D03001	0	1	1	1
D03007	0	1	1	1
D03008	1	1	1	1
D03009	1	0	1	0
D03010	1	1	1	1
D03011	1	1	0	0
D03012	1	1	1	0
D03013	1	1	0	1
D03014	1	1	0	1
D03015	0	1	0	1
D03020	1	0	1	1
D03021	1	0	1	0
D03022	0	0	0	1
D03023	0	0	1	1
D03024	1	0	1	1
D03030	0	0	1	0
D03031	1	0	1	0
D03032	0	1	1	1
D03033	0	0	1	1
D03034	0	1	1	1
D03035	0	0	1	1
D03036	0	0	1	0
D03037	0	0	1	1
D03038	0	1	0	1
D03039	0	1	1	1
D03041	0	1	1	1
D03042	1	1	1	1
D03054	1	1	0	0
D03055	0	1	1	1
D03056	1	0	1	1
D03057	0	0	1	1
D03058	1	0	1	1
D03059	0	0	1	1
D03060	0	0	1	0
D27004	0	1	1	0
D27005	0	0	1	1
D27011	0	0	1	1
D27012	0	0	1	1
D27013	0	0	1	1
D27014	0	0	1	1
D27015	0	0	1	0
D27016	1	1	1	1
D27017	1	0	1	0
D27021	0	1	1	1
D27022	0	1	0	0
D27023	0	0	1	1
D27024	0	0	1	0
D27025	0	0	1	1
D27026	0	0	0	1
D27027	0	0	1	1
D27028	0	1	1	1
D27029	0	1	1	1
D27030	0	0	0	1
D27031	0	0	0	1
D27032	0	0	0	1
D27033	0	0	0	1
D27034	0	0	1	1
D27035	0	0	0	1
D27036	0	0	0	1
D27037	0	1	1	1
D27038	0	0	0	1
D27039	0	1	0	0
D27040	0	0	1	1
D27041	1	0	1	1
D27044	0	0	1	0
D27045	0	0	1	0
D27046	0	0	1	1
D27047	0	0	1	0
D27048	0	0	1	0
D27049	0	1	1	0
D27050	0	1	1	0
D27051	0	1	1	0
D27052	0	0	1	1
D27053	0	0	1	1
D27054	0	0	0	1
D27055	1	1	0	0
D27056	1	0	0	0
D27057	0	0	1	0
D27058	0	0	1	0
D27059	0	0	1	0
D27060	0	0	0	1
D27064	0	0	1	1
D27065	0	0	1	1
D27066	0	0	1	1
D27067	0	0	1	1
D27068	0	0	1	1
D27071	1	1	1	0
D27072	0	1	0	0
D27073	0	0	1	0
D27074	1	0	1	1
D27075	1	1	0	0
D27076	1	0	0	0
D27080	0	1	0	0
D27081	1	0	0	0
D27087	0	0	1	1
D27088	0	0	1	1
D27089	0	0	1	0
D27092	0	1	1	0
D27093	1	0	1	1
D27094	0	0	1	0
D27095	0	1	0	0
D27096	1	1	0	0
D27097	0	0	0	1
E01002	0	1	0	1
E01003	0	0	0	1
E01013	0	1	1	1
E01018	0	0	1	1
E01020	0	1	1	1
E01021	0	1	1	1
E01022	0	1	0	1
E01023	0	0	0	1
E01029	0	0	1	1
E01030	0	1	1	1
E01038	0	0	0	1
E01039	1	1	0	1
E01040	0	0	0	1
E01045	0	0	0	1
E01052	0	0	0	1
E01053	0	1	0	1
E01054	1	1	1	1
E01055	0	1	0	1
E01059	0	0	0	1
E01060	0	1	0	1
E01061	0	1	0	1
E01074	1	1	0	1
E01075	0	0	1	1
E01079	0	0	0	1
E01084	1	1	1	1
E01091	0	1	1	1
E01110	1	0	1	1
E01111	0	1	1	1
E01115	0	0	1	1
E01116	0	0	1	1
E02001	0	0	1	1
E02002	0	1	1	1
E02003	0	1	1	1
E02004	1	0	0	1
E02005	1	0	1	1
E02006	0	1	0	0
E02007	0	0	1	1
E02008	0	0	1	1
E02009	0	1	1	1
E02010	1	1	1	0
E02011	0	1	0	1
E02012	0	0	0	1
E02013	0	0	1	1
E02014	1	0	1	0
E02015	0	1	1	1
E02016	0	1	1	0
E02017	0	1	1	1
E02018	0	0	1	1
E02019	1	0	1	1
E02020	1	0	0	1
E02021	0	1	1	1
E02022	0	0	1	1
E02023	0	1	1	1
E02024	0	1	1	1
E02025	0	1	1	1
E02026	0	1	1	1
E02027	0	1	1	1
E02028	0	0	1	1
E02029	1	1	1	0
E02030	0	0	1	1
E02031	1	0	1	1
E02032	1	1	1	1
E02033	0	0	0	1
E02034	0	1	1	1
E02035	0	0	0	1
E02036	0	0	0	1
E02037	0	1	1	1
E02038	0	1	1	1
E02039	0	1	1	1
E02040	0	1	1	1
E02041	0	1	1	0
E02042	0	1	0	0
E02043	1	1	1	0
E02044	0	1	0	1
E02045	0	1	1	1
E02046	0	1	1	1
E02047	0	0	1	1
E02048	0	0	1	0
E02049	0	1	1	0
E02050	0	0	1	0
E02051	0	0	0	1
E02052	0	1	1	1
E02053	0	0	1	1
E02054	0	0	1	0
E02055	0	1	1	0
E02056	1	0	1	1
E02057	1	1	1	1
E02058	0	1	1	1
E02059	0	0	1	1
E02060	0	1	1	0
E02061	0	1	0	1
E02062	1	1	1	1
E02063	1	0	1	1
E02064	0	1	1	1
E02065	0	1	0	1
E02066	0	0	1	1
E02067	0	0	1	1
E02068	1	1	1	1
E02069	0	1	0	1
E02070	1	1	1	1
E02071	1	0	1	1
E02072	1	1	1	1
E02073	0	1	1	0
E02074	0	0	1	1
E02075	0	0	1	1
E02076	0	1	1	1
E03003	0	1	1	1
E03009	0	1	1	1
E03010	0	1	1	1
E03011	0	1	0	1
E03012	1	0	0	1
E03029	1	1	0	1
E03030	0	1	1	1
E03032	1	1	1	1
E03039	0	1	0	0
E03040	0	1	1	1
E03046	0	1	1	1
E03051	0	1	0	1
E03052	0	0	1	0
E03053	0	0	1	1
E03054	0	0	1	1
E03055	0	0	1	1
E03063	1	1	0	1
E03064	0	0	1	1
E03066	0	1	1	1
E03067	1	1	1	1
E03077	0	1	0	1
E03078	0	0	1	1
E04001	0	1	1	1
E04002	0	1	1	1
E04013	0	0	1	1
E04014	0	0	1	1
E04019	0	0	1	1
E04020	0	1	1	1
E04021	1	0	0	1
E04022	0	0	1	1
E04023	1	1	0	1
E04024	0	0	1	0
E04025	0	1	1	1
E04028	1	1	1	1
E04029	0	0	1	1
E04033	0	0	0	1
E04034	0	1	1	0
E04035	0	0	1	0
E04039	0	0	1	1
E04040	1	0	1	1
E04043	1	1	0	0
E04044	1	0	0	0
E04045	1	0	1	0
E04046	0	0	1	0
E04048	0	0	1	1
E04049	0	0	1	1
E04053	0	0	0	1
E04054	1	1	0	1
E04062	0	0	1	0
E04063	0	0	1	1
E04064	0	0	1	1
E04066	1	0	1	1
E04067	1	0	1	1
E04070	0	1	1	1
E04071	0	1	1	0
E04072	1	0	1	1
E04076	0	0	1	1
E04077	0	0	1	1
E04078	0	0	1	0
E04079	0	0	1	1
E04080	0	0	1	0
E04081	0	0	1	1
E04082	1	1	1	0
E04083	1	1	1	0
E04085	0	1	1	0
E04089	0	0	1	1
E04090	1	1	0	1
E04091	0	0	1	1
E04092	1	0	0	1
E04096	0	0	1	1
E04097	0	1	0	1
E04099	1	0	1	0
E04100	0	0	1	0
E04101	1	0	1	1
E04102	0	0	1	1
E04103	0	1	1	1
E04105	1	1	1	1
E04106	0	1	1	1
E04107	0	0	1	0
E04108	0	1	1	0
E04109	0	0	1	1
E04110	1	1	0	1
E04111	1	0	1	0
E04112	0	1	1	1
E04113	0	0	1	1
E04114	0	0	1	1
E04115	0	0	1	0
E04119	1	0	1	1
E04120	1	0	1	0
E04121	0	1	1	1
E04122	1	0	1	1
E04123	1	0	0	1
E04124	0	1	1	0
E04126	0	0	1	1
E04127	0	0	0	1
E04128	0	1	0	1
E04130	1	1	0	0
E04131	0	0	1	1
E04132	0	0	1	0
E04138	1	0	0	1
E04139	0	0	1	1
E04140	1	1	1	1
E04141	0	0	0	1
E04142	0	0	1	1
E04143	0	0	1	1
E04144	1	1	1	1
E04145	0	0	1	0
E04146	0	0	1	1
E04147	0	0	1	0
E04148	0	1	0	1
E04149	0	0	1	1
E04151	0	0	1	1
E04154	0	0	1	1
E04155	0	0	1	0
E04157	0	1	1	1
E05001	0	1	1	1
E05002	0	1	1	1
E05003	1	1	0	0
E05004	1	1	0	1
E05005	1	1	1	1
E05010	0	1	1	1
E05012	0	1	1	1
E05013	0	1	1	1
E05016	1	1	0	0
E05017	1	0	0	1
E05018	1	1	0	0
E05019	0	1	1	0
E05020	0	1	1	0
E05025	0	1	1	1
E05026	0	1	1	1
E05027	1	1	0	1
E05028	0	1	1	1
E05029	1	1	1	1
E05030	0	1	1	1
E05031	0	0	1	1
E05034	0	1	1	1
E05035	1	0	1	0
E05036	0	1	1	1
E05037	1	1	0	1
E05039	1	1	1	1
E05040	0	1	0	1
E05042	1	1	1	1
E05043	0	1	0	1
E05044	0	1	1	0
E05045	1	0	0	1
E05046	1	1	1	1
E05047	0	1	1	1
E05048	0	1	0	0
E05049	1	1	0	1
E05050	0	1	0	1
E05051	0	0	0	1
E05052	1	1	1	1
E05053	0	1	1	1
E05054	0	1	0	1
E05055	0	1	0	0
E05056	0	1	0	0
E05059	1	0	0	0
E05060	0	1	0	1
E05061	0	0	1	1
E05062	1	1	0	0
E05063	1	0	1	0
E05064	0	1	1	1
E05066	1	1	0	1
E05067	0	0	1	1
E05068	1	1	1	1
E05069	0	0	1	1
E05070	0	0	1	1
E05071	1	1	1	1
E05072	1	1	1	1
E05073	0	0	0	1
E05074	1	1	0	0
E05076	0	1	1	1
E05079	1	0	1	0
E05080	1	0	0	1
E05081	1	1	0	1
E05082	1	1	1	1
E05083	0	1	0	1
E05084	0	0	0	1
E05085	0	0	1	0
E05087	0	0	1	1
E05088	1	1	1	0
E05089	1	1	1	1
E05090	0	0	1	1
E05094	0	0	1	0
E05098	1	1	0	1
E05099	0	0	1	1
E05101	0	1	1	1
E05102	1	1	1	1
E05107	1	1	1	1
E05108	1	1	1	0
E05113	0	0	1	1
E05115	0	1	1	1
E05116	0	1	1	1
E05118	1	0	1	1
E05119	1	0	1	1
E05120	0	1	1	1
E05121	1	1	1	1
E05122	0	1	1	1
E05124	1	1	1	0
E05125	0	1	1	1
E05126	1	1	1	1
E05127	0	0	1	1
E05129	1	0	1	1
E05130	0	0	1	1
E05131	1	0	0	1
E05133	1	1	1	0
E05139	1	0	0	1
E05140	1	0	0	1
E05145	0	1	0	1
E05146	1	0	1	1
E05148	1	1	1	0
E05154	1	1	1	0
E06003	0	0	1	1
E06004	1	0	1	1
E06005	1	0	1	1
E06006	0	0	1	1
E06007	1	1	0	1
E06008	1	1	0	1
E06011	1	1	0	1
E06013	0	0	1	1
E06014	0	0	1	1
E06015	0	0	1	1
E06017	0	0	1	1
E06018	1	0	0	1
E06019	0	0	1	1
E06020	0	1	1	1
E06022	1	0	1	1
E06023	1	0	0	1
E06024	1	0	1	1
E06025	1	0	1	1
E06026	0	1	1	0
E06027	1	1	1	1
E06028	1	0	0	1
E06036	0	0	1	0
E06041	0	0	1	1
E06042	0	0	0	1
E06043	1	0	1	1
E06044	0	0	0	1
E06045	1	1	1	1
E06050	0	0	1	1
E06052	0	0	0	1
E06055	0	0	1	1
E06056	0	0	1	0
E06057	0	1	1	1
E06058	1	0	1	1
E06059	0	0	1	1
E06061	0	0	1	1
E06062	0	0	1	1
E06063	0	0	1	1
E06064	0	1	1	1
E06065	0	0	1	1
E06069	0	0	1	1
E06071	1	0	1	1
E06075	0	1	1	1
E06076	0	0	0	1
E06077	0	0	1	1
E06078	0	1	1	1
E06079	1	0	0	1
E06084	1	0	0	1
E06085	1	0	0	0
E06086	0	0	1	1
E06087	1	0	1	1
E06088	0	0	1	1
E06089	0	0	1	1
E06091	0	1	1	1
E06092	1	1	1	1
E06093	0	1	1	0
E06094	0	1	0	1
E06095	0	1	1	1
E06097	0	1	1	1
E06098	0	1	1	1
E06099	0	1	1	1
E06100	0	1	1	1
E07001	0	1	1	1
E07002	1	1	1	1
E07003	0	0	1	1
E07004	0	1	1	1
E07005	0	1	1	1
E07006	0	1	1	1
E07009	0	1	1	0
E07014	1	1	1	1
E07016	0	1	1	0
E07017	0	0	1	1
E07018	1	1	1	0
E07019	1	0	0	0
E07020	1	0	0	1
E07021	0	0	1	0
E07022	1	1	0	0
E07025	0	1	0	0
E07027	1	1	1	1
E07032	0	1	1	0
E07033	0	1	1	0
E07034	0	1	1	1
E07035	0	1	1	1
E07036	0	0	1	1
E07037	1	1	1	1
E07038	0	1	1	1
E07039	0	0	1	0
E07040	0	1	1	1
E07044	0	0	1	0
E07045	1	1	1	1
E07046	0	1	1	1
E07047	0	0	1	1
E07048	0	1	1	1
E07049	1	0	1	1
E07050	0	0	1	0
E07051	1	1	1	1
E07052	1	1	1	0
E07053	0	1	1	1
E07054	0	1	1	0
E07055	0	0	1	1
E07056	0	0	1	1
E07057	0	0	1	1
E07058	0	0	1	1
E07059	0	1	1	1
E07060	1	1	1	1
E07061	0	0	1	1
E07062	0	1	1	1
E07063	0	1	1	1
E07064	0	1	0	1
E07065	1	1	1	1
E07068	0	0	1	1
E07069	0	0	1	1
E07070	0	0	1	1
E07071	0	0	1	0
E07073	1	0	1	0
E07074	1	1	1	0
E07075	0	0	1	1
E07076	1	0	0	1
E07077	0	0	1	0
E07078	0	1	1	1
E07079	1	1	1	0
E07080	0	0	1	0
E07081	0	0	1	1
E07082	0	0	1	1
E07083	1	0	1	1
E07084	1	0	1	1
E07085	1	0	1	1
E07086	1	1	0	1
E07087	0	0	1	0
E07092	1	1	1	1
E07094	1	1	0	1
E07095	0	0	0	1
E07096	0	0	1	1
E07099	0	0	1	1
E07100	1	0	1	1
E07101	0	0	1	1
E07102	0	0	1	1
E07103	0	1	1	1
E07105	1	1	0	1
E07106	0	0	1	1
E07107	0	1	1	1
E07108	0	0	1	1
E07109	0	0	1	1
E07110	1	1	1	0
E07111	0	0	1	1
E07113	0	1	0	0
E07114	1	0	0	1
E07116	0	1	0	1
E07118	0	1	1	1
E07119	0	0	1	1
E07120	0	0	1	1
E07121	1	1	0	0
E07122	1	0	1	1
E07123	1	1	0	0
E07125	0	0	1	0
E07126	0	1	1	1
E07128	0	1	1	1
E07129	1	1	1	1
E07130	0	0	1	1
E07131	0	0	1	0
E07132	1	1	0	1
E07133	1	0	1	1
E07134	0	1	0	1
E07135	0	1	1	1
E07136	0	1	0	0
E07137	1	0	0	1
E07138	0	1	0	1
E07142	0	0	1	0
E07143	0	1	1	0
E07145	0	1	1	0
E07149	0	1	1	1
E07150	1	1	0	1
E07151	1	1	0	1
E07152	1	0	1	1
E07153	1	1	1	0
E07154	1	1	1	1
E07157	0	1	1	0
E07158	1	0	1	1
E07159	0	1	1	0
E07162	0	0	1	1
E07163	1	1	1	0
E07166	1	0	0	1
E07167	0	0	1	1
E07172	0	1	1	1
E07173	0	1	1	1
E07177	0	1	1	1
E07178	0	0	1	1
E07179	0	1	1	0
E07180	1	1	1	1
E07181	0	0	1	0
E07182	0	0	0	1
E07183	0	1	1	1
E07184	0	1	1	0
E07185	0	1	1	1
E07189	0	1	1	1
E07190	1	1	1	1
E07191	0	1	1	1
E07193	1	1	1	1
E07194	0	1	1	1
E07195	0	0	1	1
E07196	1	1	0	1
E07197	0	1	0	0
E07198	0	1	1	0
E07199	0	0	1	1
E07200	0	0	1	1
E07204	0	0	1	1
E07205	0	1	1	1
E07206	0	0	1	1
E07207	0	0	1	1
E07208	0	0	1	1
E07209	0	0	1	1
E07210	1	0	0	1
E07211	0	1	1	1
E07215	0	1	1	1
E07216	1	0	1	0
E07217	1	1	1	1
E07218	1	0	0	0
E07219	1	1	1	1
E07223	0	0	1	1
E07224	0	1	1	1
E07225	1	0	0	1
E07226	1	1	0	1
E07227	0	1	0	1
E07228	1	1	0	1
E07229	0	0	1	1
E07230	1	0	1	1
E07232	0	1	1	1
E07233	0	1	1	1
E07236	1	0	1	1
E07237	0	1	1	0
E07238	0	0	1	1
E07239	0	1	1	0
E07240	0	0	0	1
E07241	1	0	0	1
E07242	1	1	1	1
E07243	0	1	1	1
E07244	0	1	0	1
E07248	1	1	1	1
E07249	0	1	1	1
E07251	0	1	1	1
E07252	0	1	1	1
E07253	1	0	1	1
E07257	0	1	1	1
E07258	1	1	1	1
E07259	1	1	0	1
E07260	1	1	0	1
E07261	1	1	1	1
E07262	0	0	1	1
E07263	0	0	1	1
E07264	0	1	0	0
E07265	0	0	1	0
E07267	1	1	0	0
E07268	1	0	1	1
E07269	0	0	1	1
E07270	0	1	1	1
E07271	0	0	1	1
E07274	0	0	0	1
E07276	1	1	1	1
E07277	1	1	0	1
E07278	1	1	0	0
E07279	0	0	1	1
E08001	0	1	1	0
E08002	0	1	1	0
E08003	0	1	0	0
E08004	1	1	1	1
E08005	0	1	1	1
E08008	0	1	1	1
E08009	0	1	1	0
E08015	0	1	1	1
E08016	0	1	1	1
E08017	0	0	1	1
E08018	0	0	0	1
E08019	0	0	1	1
E08020	1	1	1	1
